BuckleyID	BuckleySeq	NFixDBID	NFixDBSeq	%Identity	AlnLength	Mismatches	GapOpens	QueryStart	QueryEnd	SeqStart	SeqEnd	EValue	Score
EU912867_1	nifH	DNPP01000068.1_28	vnfH	36	274	22	2	1	122	1	274	3.69e-42	365
EU912872_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	30	275	17	2	1	99	1	275	5.15e-27	250
EU912873_1	nifH	DBMP01000029.1_90	vnfH	39	274	15	2	1	123	1	274	5.07e-47	401
EU912874_1	nifH	PMBV01000232.1_5	vnfH	34	227	24	3	1	102	1	226	1.15e-29	268
EU912875_1	nifH	DHWU01000017.1_21	anfH	36	249	22	3	1	113	1	247	3.16e-33	299
EU912883_1	nifH	JAGSYV010000023.1_39	anfH	37	223	18	2	1	101	1	223	7.39e-33	294
EU912884_1	nifH	DHWU01000017.1_21	anfH	38	249	17	3	1	113	1	247	1.13e-37	332
EU912886_1	nifH	DBMP01000029.1_90	vnfH	39	274	15	2	1	123	1	274	1.29e-46	398
EU912887_1	nifH	DBMP01000029.1_90	vnfH	41	274	12	2	1	123	1	274	8.73e-49	414
EU912888_1	nifH	DBMP01000029.1_90	vnfH	41	274	12	2	1	123	1	274	2.23e-48	411
EU912892_1	nifH	DBTI01000267.1_30	anfH	33	275	9	2	1	101	1	275	7.6e-34	304
EU912893_1	nifH	DBMP01000029.1_90	vnfH	40	274	14	2	1	123	1	274	1.06e-47	406
EU912894_1	nifH	JAGSYV010000023.1_39	anfH	30	223	16	2	1	84	1	223	2e-23	222
EU912899_1	nifH	PMBV01000232.1_5	vnfH	34	227	24	3	1	102	1	226	6.21e-30	270
EU912902_1	nifH	DHWU01000017.1_21	anfH	39	253	23	4	1	127	1	247	3.23e-40	352
EU912908_1	nifH	NZ_AJLK01000041.1_8	vnfH	37	295	3	2	1	112	1	295	2.18e-42	367
EU912911_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	38	275	19	2	1	123	1	275	2.46e-46	396
EU912914_1	nifH	DBMP01000029.1_90	vnfH	40	274	13	2	1	123	1	274	7.78e-48	407
EU912922_1	nifH	PMBV01000232.1_5	vnfH	47	226	16	2	1	122	1	226	9.91e-53	440
EU912923_1	nifH	DHWU01000017.1_21	anfH	40	249	21	3	1	123	1	247	4.7e-44	380
EU912925_1	nifH	DHWU01000017.1_21	anfH	40	253	20	4	1	127	1	247	1.62e-42	369
EU912935_1	nifH	PMBV01000232.1_5	vnfH	47	226	15	2	1	122	1	226	1.1e-53	447
EU912936_1	nifH	DBTU01000011.1_44	vnfH	42	272	6	2	1	121	1	272	1.12e-51	435
EU912938_1	nifH	QKFD01000024.1_189	vnfH	34	259	13	2	1	102	1	259	3.35e-33	296
EU912940_1	nifH	QKFD01000024.1_189	vnfH	35	259	12	2	1	102	1	259	6.22e-33	294
EU912945_1	nifH	PMBV01000232.1_5	vnfH	34	227	24	3	1	102	1	226	1.57e-29	267
EU912946_1	nifH	DBMP01000029.1_90	vnfH	38	274	20	2	1	123	1	274	7.99e-43	370
EU912947_1	nifH	DNPP01000068.1_28	vnfH	39	274	5	2	1	113	1	274	2.72e-44	380
EU912951_1	nifH	PMBV01000232.1_5	vnfH	35	227	22	3	1	102	1	226	2.07e-31	281
EU912955_1	nifH	DBMP01000029.1_90	vnfH	40	274	14	2	1	123	1	274	9.46e-47	399
EU912956_1	nifH	DBMP01000029.1_90	vnfH	41	274	12	2	1	123	1	274	5.69e-48	408
EU912957_1	nifH	QKFD01000024.1_189	vnfH	34	259	14	2	1	102	1	259	1.15e-32	292
EU912958_1	nifH	DBMP01000029.1_90	vnfH	40	274	14	2	1	123	1	274	4.5e-46	394
EU912959_1	nifH	DBMP01000029.1_90	vnfH	35	274	18	2	1	113	1	274	2.38e-38	336
EU912965_1	nifH	PMBV01000232.1_5	vnfH	48	226	14	2	1	122	1	226	1.67e-54	453
EU912966_1	nifH	DBMP01000029.1_90	vnfH	40	274	13	2	1	123	1	274	1.06e-47	406
EU912968_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	24	275	41	6	1	108	1	275	2.47e-13	143
EU912969_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	38	275	19	2	1	123	1	275	7.05e-47	400
EU912973_1	nifH	QKFD01000024.1_189	vnfH	34	259	13	2	1	102	1	259	3.35e-33	296
EU912975_1	nifH	DHWU01000017.1_21	anfH	36	253	20	4	1	117	1	247	1.88e-33	301
EU912977_1	nifH	DHIM01000108.1_2	vnfH	33	273	9	2	1	100	1	273	4.54e-34	303
EU912978_1	nifH	DHWU01000017.1_21	anfH	40	253	19	4	1	127	1	247	6.34e-43	372
EU912980_1	nifH	DBMP01000029.1_90	vnfH	35	274	20	5	1	116	1	274	4.44e-33	297
EU912981_1	nifH	PMBV01000232.1_5	vnfH	36	227	20	3	1	102	1	226	1.52e-31	282
EU912982_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	38	275	19	2	1	123	1	275	1.32e-46	398
EU912986_1	nifH	PMBV01000232.1_5	vnfH	35	227	22	3	1	102	1	226	1.81e-30	274
EU912992_1	nifH	PMCK01000495.1_5	vnfH	33	293	5	2	1	102	1	293	5.48e-35	311
EU912993_1	nifH	PMBV01000232.1_5	vnfH	34	227	24	3	1	102	1	226	2.46e-30	273
EU912995_1	nifH	JAAEEW010000126.1_10	nflH	33	271	1	2	1	90	1	271	6.67e-29	270
EU912997_1	nifH	DBMP01000029.1_90	vnfH	35	274	17	2	1	113	1	274	1.34e-36	323
EU912998_1	nifH	PMBV01000232.1_5	vnfH	33	229	25	3	1	104	1	226	1.43e-28	260
EU912999_1	nifH	DBMP01000029.1_90	vnfH	39	274	15	2	1	123	1	274	6.15e-46	393
EU913000_1	nifH	DBMP01000029.1_90	vnfH	40	274	14	2	1	123	1	274	1.99e-47	404
EU913001_1	nifH	DBMP01000029.1_90	vnfH	39	274	15	2	1	123	1	274	5.07e-47	401
EU913003_1	nifH	PMBV01000232.1_5	vnfH	35	227	22	3	1	102	1	226	9.73e-31	276
EU913004_1	nifH	PMBV01000232.1_5	vnfH	36	227	20	3	1	102	1	226	2.07e-31	281
EU913006_1	nifH	QKFD01000024.1_189	vnfH	30	259	13	2	1	90	1	259	2.83e-26	243
EU913007_1	nifH	JABLXE010000022.1_16	nflH	32	271	3	2	1	90	1	271	7.71e-28	262
EU913010_1	nifH	NZ_AP018449.1_2668	vnfH	32	284	12	2	1	102	1	284	2.64e-31	283
EU913013_1	nifH	JAFABB010000050.1_27	anfH	38	274	7	3	1	111	1	274	3.18e-42	367
EU913014_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	38	275	18	2	1	123	1	275	1.08e-47	406
EU913015_1	nifH	DHWU01000017.1_21	anfH	40	247	21	2	1	121	1	247	1.75e-44	383
EU913017_1	nifH	DBMP01000029.1_90	vnfH	40	275	13	3	1	124	1	274	4.63e-46	394
EU913018_1	nifH	DBMP01000029.1_90	vnfH	35	274	14	2	1	111	1	274	9.32e-37	324
EU913021_1	nifH	PMBV01000232.1_5	vnfH	28	232	17	3	1	89	1	226	1.14e-20	199
EU913022_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	35	275	18	2	1	113	1	275	7e-39	340
EU913024_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	38	275	19	2	1	123	1	275	5.16e-47	401
EU913025_1	nifH	PMBV01000232.1_5	vnfH	46	226	17	2	1	122	1	226	1.36e-52	439
EU913027_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	38	275	19	2	1	123	1	275	3.36e-46	395
EU913028_1	nifH	PMBV01000232.1_5	vnfH	35	228	22	4	1	103	1	226	1.61e-29	267
EU913030_1	nifH	PMBV01000232.1_5	vnfH	34	227	24	3	1	102	1	226	7.32e-29	262
EU913031_1	nifH	PMBV01000232.1_5	vnfH	36	226	19	2	1	101	1	226	5.6e-34	300
EU913043_1	nifH	PMBV01000232.1_5	vnfH	33	229	26	3	1	104	1	226	1.67e-27	252
EU913044_1	nifH	PMBV01000232.1_5	vnfH	39	226	13	2	1	101	1	226	2.36e-37	325
EU913049_1	nifH	DBMP01000029.1_90	vnfH	37	274	12	2	1	113	1	274	5.75e-40	348
EU913052_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	34	275	19	2	1	113	1	275	4.69e-36	319
EU913053_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	25	275	40	6	1	108	1	275	1.42e-12	137
EU913057_1	nifH	DNPP01000068.1_28	vnfH	38	274	19	2	1	123	1	274	1.23e-43	376
EU913058_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	39	275	13	3	1	121	1	275	5.5e-48	408
EU913059_1	nifH	NC_021182.1_3330	vnfH	41	272	10	2	1	121	1	272	2.29e-49	418
EU913061_1	nifH	PMBV01000232.1_5	vnfH	40	226	11	2	1	101	1	226	7.66e-39	336
EU913066_1	nifH	JABLXE010000022.1_16	nflH	21	271	1	2	1	58	1	271	0.000547	73
EU913070_1	nifH	PMBV01000232.1_5	vnfH	39	226	11	2	1	99	1	226	2.24e-37	325
EU913082_1	nifH	DHWU01000017.1_21	anfH	41	249	18	3	1	122	1	247	2.45e-44	382
EU913092_1	nifH	DBMP01000029.1_90	vnfH	40	274	14	2	1	123	1	274	1.45e-47	405
EU915051_1	nifH	JACDZG010000096.1_14	vnfH	33	293	2	2	1	99	1	293	2.77e-33	298
EU915053_1	nifH	QKFD01000024.1_189	vnfH	32	259	15	2	1	99	1	259	9.31e-30	270
EU915056_1	nifH	PMBV01000232.1_5	vnfH	39	227	20	3	1	110	1	226	2.99e-37	325
EU915057_1	nifH	JABXKM010000203.1_18	vnfH	35	296	5	2	1	109	1	296	2.24e-38	337
EU915060_1	nifH	PMBV01000232.1_5	vnfH	42	226	15	2	1	109	1	226	2.33e-43	370
EU915061_1	nifH	DHWU01000017.1_21	anfH	36	250	17	3	1	111	1	247	1.55e-35	316
EU915062_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	37	275	16	2	1	119	1	275	5.36e-43	371
EU915063_1	nifH	JAJXWJ010000032.1_21	vnfH	38	273	12	2	1	117	1	273	7.57e-44	377
EU915065_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	38	275	14	2	1	119	1	275	6.83e-45	385
EU915068_1	nifH	NC_009706.1_1010	vnfH	38	272	13	2	1	117	1	272	3.29e-45	387
EU916280_1	nifH	NZ_CP044205.1_988	vnfH	30	295	6	2	1	94	1	295	3.11e-27	252
EU916291_1	nifH	PMBV01000232.1_5	vnfH	34	227	15	4	1	94	1	226	2.39e-27	250
EU916296_1	nifH	DBMP01000029.1_90	vnfH	35	274	12	2	1	108	1	274	1.6e-36	322
EU916308_1	nifH	PMBV01000232.1_5	vnfH	39	226	19	2	1	107	1	226	1.31e-36	320
EU916310_1	nifH	PMBV01000232.1_5	vnfH	35	227	14	4	1	94	1	226	6.99e-28	254
EU916311_1	nifH	DNPP01000068.1_28	vnfH	28	274	16	3	1	94	1	274	4.19e-25	235
EU916319_1	nifH	DBMP01000029.1_90	vnfH	34	274	15	2	1	108	1	274	1.05e-33	301
EU916323_1	nifH	QKFD01000024.1_189	vnfH	33	259	9	2	1	94	1	259	4.42e-30	272
EU916326_1	nifH	QKFD01000024.1_189	vnfH	34	259	8	2	1	95	1	259	1.33e-30	276
EU916327_1	nifH	QKFD01000024.1_189	vnfH	33	259	9	2	1	95	1	259	1.55e-29	268
EU916328_1	nifH	PMBV01000232.1_5	vnfH	38	226	21	2	1	107	1	226	2.77e-37	325
EU916330_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	37	275	7	2	1	108	1	275	1.3e-39	345
EU916331_1	nifH	DHWU01000017.1_21	anfH	35	247	19	2	1	106	1	247	1.68e-32	293
EU916350_1	nifH	PMBV01000232.1_5	vnfH	39	226	18	2	1	107	1	226	1.68e-38	334
EU916351_1	nifH	PMBV01000232.1_5	vnfH	39	226	18	2	1	107	1	226	5.83e-38	330
EU916353_1	nifH	PMBV01000232.1_5	vnfH	32	226	21	2	1	93	1	226	2.65e-24	227
EU916372_1	nifH	PMBV01000232.1_5	vnfH	38	226	21	2	1	107	1	226	1.16e-35	313
EU916382_1	nifH	DBMP01000029.1_90	vnfH	34	274	14	2	1	108	1	274	6.55e-35	310
EU916386_1	nifH	JAIMKR010000007.1_126	anfH	37	274	6	2	1	107	1	274	1.27e-38	340
EU916389_1	nifH	PMBV01000232.1_5	vnfH	39	226	19	2	1	107	1	226	7.04e-37	322
EU916390_1	nifH	PMCK01000495.1_5	vnfH	30	293	7	2	1	94	1	293	3.04e-27	252
EU916393_1	nifH	NC_015216.1_1812	anfH	33	276	17	3	1	108	1	275	1.71e-31	287
EU916394_1	nifH	JAEZAV010000106.1_4	anfH	34	276	13	3	1	108	1	275	6.7e-34	305
EU916395_1	nifH	DHWU01000017.1_21	anfH	36	247	16	2	1	106	1	247	1.62e-34	308
EU916409_1	nifH	PMBV01000232.1_5	vnfH	39	226	19	2	1	107	1	226	4.27e-38	331
EU916415_1	nifH	JAGSYV010000023.1_39	anfH	32	223	21	2	1	93	1	223	8.8e-25	233
EU916419_1	nifH	PMBV01000232.1_5	vnfH	38	226	22	2	1	107	1	226	6.21e-36	315
EU916422_1	nifH	PMBV01000232.1_5	vnfH	40	226	16	2	1	107	1	226	1.89e-39	341
EU916437_1	nifH	PMBV01000232.1_5	vnfH	36	226	25	2	1	107	1	226	4.22e-33	294
EU916443_1	nifH	PMBV01000232.1_5	vnfH	41	226	14	2	1	107	1	226	1.28e-41	357
EU916451_1	nifH	PMBV01000232.1_5	vnfH	41	226	14	2	1	107	1	226	3.27e-41	354
EU916456_1	nifH	NZ_CP044205.1_988	vnfH	31	295	3	2	1	95	1	295	2.94e-30	275
EU916459_1	nifH	PMBV01000232.1_5	vnfH	38	226	20	2	1	107	1	226	3.78e-37	324
EU916492_1	nifH	PMBV01000232.1_5	vnfH	38	226	20	2	1	107	1	226	3.78e-37	324
EU916506_1	nifH	PMBV01000232.1_5	vnfH	40	226	16	2	1	107	1	226	6.58e-39	337
EU916529_1	nifH	DBMP01000029.1_90	vnfH	33	276	16	3	1	110	1	274	6.07e-32	288
EU916555_1	nifH	PMBV01000232.1_5	vnfH	38	226	23	2	1	108	1	226	4.12e-35	309
EU916579_1	nifH	DBMP01000029.1_90	vnfH	33	276	18	3	1	110	1	274	1.78e-30	277
EU916583_1	nifH	PMBV01000232.1_5	vnfH	39	226	19	2	1	107	1	226	5.16e-37	323
EU916587_1	nifH	PMBV01000232.1_5	vnfH	39	226	19	2	1	107	1	226	2.03e-37	326
EU916617_1	nifH	NZ_AJLK01000041.1_8	vnfH	34	295	6	2	1	107	1	295	8.57e-37	325
EU916661_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	35	275	12	2	1	109	1	275	1.67e-36	322
EU916667_1	nifH	PMBV01000232.1_5	vnfH	35	226	13	2	1	93	1	226	1.05e-30	275
EU916671_1	nifH	PMBV01000232.1_5	vnfH	35	226	13	2	1	93	1	226	1.95e-30	273
EU916685_1	nifH	PMBV01000232.1_5	vnfH	35	226	14	2	1	93	1	226	2.7e-28	257
EU916702_1	nifH	PMBV01000232.1_5	vnfH	34	226	16	2	1	93	1	226	1.99e-28	258
EU916705_1	nifH	PMBV01000232.1_5	vnfH	35	226	14	2	1	93	1	226	3.13e-29	264
EU978381_1	nifH	QKFD01000024.1_189	vnfH	35	259	10	2	1	101	1	259	1.48e-34	306
EU978404_1	nifH	DHWU01000017.1_21	anfH	43	249	13	3	1	122	1	247	7.23e-48	408
EU978407_1	nifH	QKFD01000024.1_189	vnfH	36	259	9	2	1	101	1	259	2.76e-34	304
EU978425_1	nifH	NZ_CP009268.1_1381	vnfH	38	274	17	3	1	122	1	272	8.49e-44	377
EU978427_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	41	275	9	2	1	122	1	275	3.8e-50	424
EU978439_1	nifH	PMBV01000232.1_5	vnfH	46	226	16	2	1	121	1	226	1.32e-52	439
EU978450_1	nifH	PMBV01000232.1_5	vnfH	36	227	19	3	1	101	1	226	5.11e-31	278
FJ008180_1	nifH	JAKAVW010000005.1_23	vnfH	51	290	13	2	1	161	1	290	2.78e-76	620
FJ008185_1	nifH	NZ_AJTV01000023.1_11	vnfH	52	291	10	2	1	161	1	291	2.29e-77	628
FJ008203_1	nifH	NZ_AJTV01000023.1_11	vnfH	49	291	17	2	1	161	1	291	4.82e-75	611
FJ008241_1	nifH	JACRJB010000068.1_113	vnfH	49	296	15	2	1	161	1	296	4.85e-74	604
FJ008256_1	nifH	QKFD01000024.1_189	vnfH	51	259	17	2	1	148	1	259	7.84e-68	555
FJ008257_1	nifH	PLZT01000187.1_7	vnfH	51	297	11	2	1	161	1	297	6.04e-76	618
FJ008267_1	nifH	PQAN01000100.1_14	vnfH	50	292	15	2	1	161	1	292	2.94e-73	598
FJ008274_1	nifH	NZ_LGQZ01000027.1_123	vnfH	50	301	11	2	1	161	1	301	6.57e-76	618
FJ008279_1	nifH	PQAN01000100.1_14	vnfH	47	292	11	2	1	147	1	292	3.86e-67	552
FJ008283_1	nifH	PLZT01000187.1_7	vnfH	51	297	9	2	1	161	1	297	1.38e-77	630
FJ008292_1	nifH	PLZT01000187.1_7	vnfH	51	297	9	2	1	161	1	297	1.52e-78	637
FJ008294_1	nifH	QKFD01000024.1_189	vnfH	54	259	8	2	1	148	1	259	5e-73	593
FJ008309_1	nifH	NZ_AJTV01000023.1_11	vnfH	51	291	13	2	1	161	1	291	1.51e-76	622
FJ008333_1	nifH	QKFD01000024.1_189	vnfH	46	259	28	2	1	148	1	259	8.87e-60	496
FJ008366_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	52	275	18	2	1	162	1	275	1e-75	615
FJ008430_1	nifH	QKFD01000024.1_189	vnfH	48	259	23	2	1	148	1	259	1.5e-61	509
FJ008443_1	nifH	JAEULG010000277.1_10	vnfH	52	308	2	2	1	161	1	308	6.03e-80	648
FJ008445_1	nifH	NZ_NHSJ01000034.1_144	vnfH	52	291	10	2	1	161	1	291	1.67e-77	629
FJ008446_1	nifH	QKFD01000024.1_189	vnfH	47	259	27	3	1	148	1	259	7.2e-61	504
FJ008451_1	nifH	NZ_CP046052.1_70	vnfH	48	292	8	3	1	147	1	292	1.86e-66	547
FJ008462_1	nifH	QKFD01000024.1_189	vnfH	49	259	22	2	1	148	1	259	8.85e-63	518
FJ008464_1	nifH	NZ_AJTV01000023.1_11	vnfH	52	291	9	2	1	161	1	291	2.52e-78	635
FJ008476_1	nifH	QKFD01000024.1_189	vnfH	47	259	25	2	1	148	1	259	1.21e-62	517
FJ008482_1	nifH	PMBV01000232.1_5	vnfH	60	226	25	3	1	161	1	226	3.13e-75	608
FJ008484_1	nifH	QKFD01000024.1_189	vnfH	47	259	26	2	1	148	1	259	4.26e-62	513
FJ008489_1	nifH	QKFD01000024.1_189	vnfH	52	259	13	2	1	148	1	259	1.6e-71	582
FJ008492_1	nifH	NZ_CP022253.1_2290	vnfH	52	293	9	2	1	161	1	293	9.27e-78	631
FJ008493_1	nifH	NZ_AJTV01000023.1_11	vnfH	52	291	10	2	1	161	1	291	1.22e-77	630
FJ008508_1	nifH	JAEULG010000277.1_10	vnfH	49	308	6	3	1	158	1	308	4.19e-74	605
FJ008509_1	nifH	PLZT01000187.1_7	vnfH	52	297	8	2	1	161	1	297	7.36e-78	632
FJ008514_1	nifH	PLZT01000187.1_7	vnfH	52	297	7	2	1	161	1	297	5.93e-79	640
FJ008517_1	nifH	PQAN01000100.1_14	vnfH	51	292	11	2	1	161	1	292	1.37e-78	637
FJ008526_1	nifH	PLZT01000187.1_7	vnfH	52	297	6	2	1	161	1	297	5.93e-79	640
FJ008535_1	nifH	CAIZGR010000378.1_10	vnfH	50	298	13	2	1	161	1	298	1.97e-74	607
FJ008538_1	nifH	NZ_AJTV01000023.1_11	vnfH	49	291	19	2	1	161	1	291	1.54e-73	600
FJ008540_1	nifH	QKFD01000024.1_189	vnfH	53	259	10	2	1	148	1	259	2.19e-71	581
FJ008546_1	nifH	PQAN01000100.1_14	vnfH	45	292	15	2	1	147	1	292	1.1e-64	534
FJ008552_1	nifH	NZ_AJTV01000023.1_11	vnfH	48	291	21	2	1	161	1	291	1.39e-72	593
FJ008562_1	nifH	JAEULG010000277.1_10	vnfH	48	308	12	3	1	161	1	308	1.44e-72	594
FJ008563_1	nifH	JAATGN010000138.1_2	vnfH	48	293	20	2	1	161	1	293	4.16e-70	575
FJ008572_1	nifH	CAIWTY010000013.1_26	vnfH	50	298	13	2	1	161	1	298	5.05e-74	604
FJ008573_1	nifH	QKFD01000024.1_189	vnfH	50	259	32	2	1	162	1	259	1.02e-69	570
FJ008581_1	nifH	NZ_AJTV01000023.1_11	vnfH	49	291	19	2	1	161	1	291	4.37e-74	604
FJ032023_1	nifH	PMBV01000232.1_5	vnfH	38	226	20	2	1	106	1	226	2.38e-36	318
FJ170277_1	nifH	NZ_CP040272.1_833	vnfH	68	293	56	1	1	256	1	293	1.73e-124	980
FJ223129_1	nifH	PMBV01000232.1_5	vnfH	56	226	27	3	1	154	1	226	3.01e-70	571
FJ230165_2	nifH	PMBV01000232.1_5	vnfH	21	226	10	3	1	58	1	226	0.02	53
FJ233719_1	nifH	PMBV01000232.1_5	vnfH	48	226	13	2	1	121	1	226	1.19e-54	454
FJ233751_1	nifH	DAYM01000013.1_170	nflH	31	271	37	3	1	121	1	270	1.99e-30	284
FJ233826_1	nifH	PMBV01000232.1_5	vnfH	48	226	13	2	1	121	1	226	2.01e-53	445
FJ263706_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	40	275	17	3	1	127	1	275	5.3e-49	416
FJ263707_1	nifH	PMBV01000232.1_5	vnfH	25	227	21	5	1	78	1	226	4.62e-10	114
FJ263708_1	nifH	JAEWSD010000176.1_20	vnfH	43	273	10	2	1	127	1	273	1.87e-54	456
FJ263709_1	nifH	DBMP01000029.1_90	vnfH	40	274	18	3	1	127	1	274	8.66e-48	407
FJ263710_1	nifH	PMBV01000232.1_5	vnfH	24	227	23	6	1	78	1	226	3.13e-08	100
FJ263711_1	nifH	NC_009706.1_1010	vnfH	33	272	12	2	1	102	1	272	1.64e-31	284
FJ263712_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	42	275	11	2	1	126	1	275	2.54e-51	433
FJ263714_1	nifH	NC_009706.1_1010	vnfH	41	272	15	2	1	127	1	272	4.6e-51	431
FJ263715_1	nifH	NC_021182.1_3330	vnfH	40	272	17	2	1	127	1	272	3.67e-49	417
FJ263717_1	nifH	NZ_MZGX01000024.1_42	vnfH	34	273	15	4	1	107	1	273	4.07e-30	274
FJ263718_1	nifH	JAEWSD010000176.1_20	vnfH	44	273	6	2	1	127	1	273	1.11e-55	465
FJ263720_1	nifH	DHWU01000017.1_21	anfH	35	247	16	2	1	102	1	247	1.8e-31	285
FJ263725_1	nifH	DBMP01000029.1_90	vnfH	40	274	20	2	1	129	1	274	1.91e-48	412
FJ263727_1	nifH	NZ_AJLK01000041.1_8	vnfH	41	295	7	3	1	127	1	295	3e-49	419
FJ263729_1	nifH	CADBDT010000004.1_46	nflH	25	250	46	2	1	108	1	250	1.81e-18	191
FJ263731_1	nifH	PQAS01000057.1_90	nflH	31	304	34	2	1	127	1	304	5.11e-32	298
FJ263735_1	nifH	NC_021182.1_3330	vnfH	41	272	15	2	1	127	1	272	2.75e-52	440
FJ263739_1	nifH	LMVO01000001.1_139	nflH	31	271	1	3	1	89	1	268	3.19e-25	242
FJ263744_1	nifH	PMBV01000232.1_5	vnfH	45	227	24	4	1	127	1	226	4.82e-48	406
FJ263747_1	nifH	PMBV01000232.1_5	vnfH	47	226	21	3	1	127	1	226	1.25e-50	425
FJ263749_1	nifH	PMBV01000232.1_5	vnfH	49	226	17	3	1	127	1	226	2.36e-53	445
FJ263750_1	nifH	PMBV01000232.1_5	vnfH	49	226	18	2	1	128	1	226	1.6e-55	461
FJ263751_1	nifH	PMBV01000232.1_5	vnfH	42	229	28	4	1	128	1	226	2.82e-43	371
FJ263752_1	nifH	PMBV01000232.1_5	vnfH	42	229	28	4	1	128	1	226	2.82e-43	371
FJ263753_1	nifH	PMBV01000232.1_5	vnfH	49	226	18	2	1	128	1	226	1.29e-53	447
FJ263754_1	nifH	PMBV01000232.1_5	vnfH	44	229	25	4	1	128	1	226	2.59e-45	386
FJ263755_1	nifH	PMBV01000232.1_5	vnfH	44	229	25	4	1	128	1	226	3.54e-45	385
FJ263756_1	nifH	PMBV01000232.1_5	vnfH	49	226	18	2	1	128	1	226	2.18e-55	460
FJ263757_1	nifH	PMBV01000232.1_5	vnfH	45	226	26	2	1	128	1	226	4.51e-50	421
FJ263758_1	nifH	PMBV01000232.1_5	vnfH	44	229	24	4	1	128	1	226	2.9e-46	393
FJ263760_1	nifH	PMBV01000232.1_5	vnfH	49	229	12	4	1	128	1	226	1.44e-54	454
FJ263762_1	nifH	PMBV01000232.1_5	vnfH	46	226	23	2	1	128	1	226	4.08e-52	436
FJ263763_1	nifH	PMBV01000232.1_5	vnfH	45	229	21	4	1	128	1	226	5.53e-49	413
FJ263764_1	nifH	PMBV01000232.1_5	vnfH	44	226	28	3	1	127	1	226	1.31e-42	366
FJ347418_1	nifH	PQAN01000100.1_14	vnfH	61	292	18	2	1	196	1	292	2.01e-102	814
FJ347419_1	nifH	PQAN01000100.1_14	vnfH	59	292	23	2	1	196	1	292	2.38e-97	777
FJ347421_1	nifH	PQAN01000100.1_14	vnfH	59	292	25	2	1	196	1	292	4.08e-96	768
FJ347423_1	nifH	PLZT01000187.1_7	vnfH	60	297	18	2	1	196	1	297	9.08e-100	795
FJ347426_1	nifH	PQAN01000100.1_14	vnfH	60	292	21	2	1	196	1	292	3.15e-100	798
FJ347427_1	nifH	PQAN01000100.1_14	vnfH	59	292	25	2	1	196	1	292	4.08e-96	768
FJ347430_1	nifH	PQAN01000100.1_14	vnfH	59	292	25	2	1	196	1	292	7.68e-96	766
FJ347433_1	nifH	PQAN01000100.1_14	vnfH	58	292	28	2	1	196	1	292	4.64e-94	753
FJ347434_1	nifH	PQAN01000100.1_14	vnfH	59	292	24	2	1	196	1	292	8.43e-97	773
FJ347435_1	nifH	PQAN01000100.1_14	vnfH	60	292	22	2	1	196	1	292	3.94e-99	790
FJ347436_1	nifH	PQAN01000100.1_14	vnfH	61	292	19	2	1	196	1	292	4.73e-101	804
FJ347437_1	nifH	PQAN01000100.1_14	vnfH	58	292	28	2	1	196	1	292	9.59e-95	758
FJ347445_1	nifH	PQAN01000100.1_14	vnfH	59	292	24	2	1	196	1	292	2.38e-97	777
FJ347446_1	nifH	PQAN01000100.1_14	vnfH	60	292	22	2	1	196	1	292	1.53e-99	793
FJ347447_1	nifH	PQAN01000100.1_14	vnfH	58	292	26	2	1	196	1	292	3.27e-97	776
FJ347451_1	nifH	PQAN01000100.1_14	vnfH	59	292	25	2	1	196	1	292	4.08e-96	768
FJ381648_1	nifH	DBTU01000011.1_44	vnfH	35	272	14	2	1	109	1	272	4.03e-36	319
FJ394926_1	nifH	NZ_AONC01000029.1_94	vnfH	41	293	18	3	1	138	1	293	1.76e-53	451
FJ394928_1	nifH	NZ_SMAO01000007.1_113	vnfH	41	293	17	3	1	137	1	293	1.36e-51	437
FJ394929_1	nifH	NZ_AONC01000029.1_94	vnfH	40	293	9	4	1	127	1	293	1.55e-49	421
FJ394930_1	nifH	NZ_SMAO01000007.1_113	vnfH	43	293	9	3	1	136	1	293	6.65e-57	476
FJ394935_1	nifH	NC_021149.1_128	vnfH	40	290	15	3	1	132	1	290	8.96e-50	423
FJ394936_1	nifH	QKFD01000024.1_189	vnfH	32	259	8	3	1	91	1	259	1.58e-26	245
