	GenomeID	nifH	nifD	nifK	vnfD	vnfH	vnfK	anfD	anfH	anfK	nflD	nflH	ChlN	ChIl	ChlB
3564	RS_GCF_006539725.1	NZ_BJNO01000010.1_9	NZ_BJNO01000001.1_335	NZ_BJNO01000001.1_336											
3565	GB_GCA_002368715.1	DFEO01000100.1_14	DFEO01000118.1_1	DFEO01000118.1_2											
3566	RS_GCF_000191585.1	NC_015216.1_85	NC_015216.1_2405	NC_015216.1_2404				NC_015216.1_1811	NC_015216.1_1812	NC_015216.1_1809	NC_015216.1_37	NC_015216.1_2082			
3567	RS_GCF_000230835.1	NZ_CM001240.1_220	NZ_CM001240.1_3263	NZ_CM001240.1_3264				NZ_CM001240.1_4216	NZ_CM001240.1_4217	NZ_CM001240.1_4214					
3568	GB_GCA_018822845.1	JAHJJD010000087.1_11	JAHJJD010000107.1_38	JAHJJD010000107.1_39											
3569	GB_GCA_016290875.1	JAEEVL010000017.1_42	JAEEVL010000007.1_17	JAEEVL010000007.1_18											
3570	GB_GCA_017937025.1	JAGBEJ010000004.1_22	JAGBEJ010000012.1_62	JAGBEJ010000012.1_63											
3571	GB_GCA_002009425.1	CP019936.1_4484	CP019936.1_1463	CP019936.1_1464											
3572	GB_GCA_004195305.1	SDWN01000660.1_1	SDWN01000811.1_4	SDWN01000811.1_5											
3573	RS_GCF_002356295.1	NZ_AP018042.1_1301	NZ_AP018042.1_884	NZ_AP018042.1_885											
3574	GB_GCA_013151175.1	JAADIV010000136.1_2	JAADIV010000184.1_4	JAADIV010000184.1_3											
3575	GB_GCA_002408085.1	DHQL01000025.1_165	DHQL01000018.1_131	DHQL01000018.1_130											
3576	RS_GCF_001956855.1	NZ_MTHD01000008.1_17	NZ_MTHD01000006.1_101	NZ_MTHD01000006.1_102											
3577	GB_GCA_002310215.1	DBYR01000011.1_53	DBYR01000006.1_21	DBYR01000006.1_39											
3578	RS_GCF_014836835.1	NZ_JACSQB010000009.1_27	NZ_JACSQB010000062.1_5	NZ_JACSQB010000165.1_25											
3579	RS_GCF_000686725.1	NZ_JMLK01000028.1_30	NZ_JMLK01000008.1_196	NZ_JMLK01000008.1_195											
3580	GB_GCA_016190505.1	JACPQM010000043.1_48	JACPQM010000047.1_49	JACPQM010000047.1_51											
3581	GB_GCA_003164415.1	PLTK01000220.1_3	PLTK01000042.1_3	PLTK01000042.1_4				PLTK01000024.1_11	PLTK01000111.1_1	PLTK01000024.1_9	PLTK01000210.1_1	PLTK01000147.1_11			
3582	GB_GCA_011389815.1	JAABTP010000111.1_3	JAABTP010000024.1_23	JAABTP010000024.1_24											
3583	GB_GCA_003245635.1	QKCO01000101.1_3	QKCO01000110.1_5	QKCO01000110.1_4											
3584	GB_GCA_903930345.1	CAIYYI010000703.1_13	CAIYYI010000652.1_8	CAIYYI010000652.1_7											
3585	GB_GCA_018261895.1	JAGTRT010000051.1_4	JAGTRT010000026.1_30	JAGTRT010000042.1_41											
3586	RS_GCF_000188155.2	NZ_KE124774.1_2970	NZ_KE124774.1_3717	NZ_KE124774.1_3716											
3587	GB_GCA_003158115.1	PMGM01000024.1_21	PMGM01000048.1_28	PMGM01000048.1_29				PMGM01000034.1_8	PMGM01000034.1_5	PMGM01000034.1_10	PMGM01000035.1_16	PMGM01000076.1_11			
3588	RS_GCF_000384075.1	NZ_KB913025.1_1637	NZ_KB913025.1_1519	NZ_KB913025.1_1518											
3589	RS_GCF_000280495.2	NZ_CP018017.1_301	NZ_CP018016.1_2720	NZ_CP018016.1_2721				NZ_CP018016.1_2213	NZ_CP018016.1_2212	NZ_CP018016.1_2215					
3590	GB_GCA_003250235.1	QKGY01000049.1_3	QKGY01000297.1_5	QKGY01000297.1_6											
3591	GB_GCA_017449265.1	JAFSJW010000040.1_10	JAFSJW010000089.1_22	JAFSJW010000089.1_32											
3592	RS_GCF_001715975.1	NZ_MARB01000030.1_17	NZ_MARB01000010.1_41	NZ_MARB01000010.1_40											
3593	GB_GCA_903929485.1	CAIYUY010000325.1_27	CAIYUY010000173.1_43	CAIYUY010000173.1_42											
3594	GB_GCA_900466005.1	UEGQ01000001.1_372	UEGQ01000002.1_62	UEGQ01000002.1_61											
3595	RS_GCF_013927005.1	NZ_CP055930.1_3672	NZ_CP055930.1_4949	NZ_CP055930.1_4950											
3596	GB_GCA_012510335.1	JAAZIF010000072.1_2	JAAZIF010000070.1_2	JAAZIF010000035.1_8							JAAZIF010000035.1_5	JAAZIF010000070.1_3			
3597	GB_GCA_000244995.1	CM001438.1_50	CM001438.1_1009	CM001438.1_1008											
3598	GB_GCA_902796565.1	CADBPP010000108.1_3	CADBPP010000333.1_1	CADBPP010000299.1_3											
3599	RS_GCF_004102725.1	NZ_LHQS01000001.1_427	NZ_LHQS01000002.1_296	NZ_LHQS01000002.1_297							NZ_LHQS01000002.1_827	NZ_LHQS01000001.1_817			
3600	GB_GCA_902791475.1	CADAWC010000034.1_17	CADAWC010000018.1_17	CADAWC010000018.1_27											
3601	GB_GCA_018261615.1	JAGTSE010000003.1_150	JAGTSE010000006.1_10	JAGTSE010000006.1_9											
3602	GB_GCA_902158745.1	CABGHH010000175.1_3	CABGHH010000072.1_7	CABGHH010000123.1_6							CABGHH010000033.1_8	CABGHH010000072.1_4			
3603	GB_GCA_003058525.1	QBVD01000064.1_31	QBVD01000032.1_19	QBVD01000032.1_18											
3604	GB_GCA_016222905.1	JACRPZ010000076.1_22	JACRPZ010000054.1_14	JACRPZ010000054.1_15											
3605	GB_GCA_002505765.1	DAVZ01000018.1_29	DAVZ01000055.1_96	DAVZ01000055.1_95							DAVZ01000005.1_36	DAVZ01000068.1_4			
3606	GB_GCA_016842065.1	JAEPDS010000038.1_23	JAEPDS010000035.1_40	JAEPDS010000035.1_39											
3607	GB_GCA_002842395.1	PHCV01000001.1_20	PHCV01000001.1_235	PHCV01000001.1_236											
3608	GB_GCA_003490025.1	DNJC01000103.1_6	DNJC01000006.1_81	DNJC01000006.1_82											
3609	GB_GCA_016841605.1	JAENYV010000005.1_53	JAENYV010000001.1_352	JAENYV010000001.1_353											
3610	GB_GCA_002422395.1	DIUY01000001.1_133	DIUY01000011.1_170	DIUY01000011.1_171											
3611	GB_GCA_002501655.1	DANY01000032.1_1	DANY01000017.1_18	DANY01000017.1_24							DANY01000014.1_61	DANY01000017.1_17			
3612	GB_GCA_002495225.1	DAEF01000233.1_2	DAEF01000145.1_11	DAEF01000145.1_12							DAEF01000092.1_3	DAEF01000145.1_10			
3613	RS_GCF_003627795.1	NZ_CP032684.1_3843	NZ_CP032687.1_271	NZ_CP032687.1_272											
3614	RS_GCF_006175985.1	NZ_SRSH01000001.1_519	NZ_SRSH01000010.1_34	NZ_SRSH01000010.1_35											
3615	GB_GCA_013044025.1	JABEVD010000167.1_23	JABEVD010000195.1_9	JABEVD010000195.1_10											
3616	RS_GCF_004421185.1	NZ_LXQB01000012.1_52	NZ_LXQB01000023.1_67	NZ_LXQB01000023.1_66											
3617	RS_GCF_000934725.1	NZ_JYNS01000005.1_57	NZ_JYNS01000019.1_38	NZ_JYNS01000019.1_37											
3618	GB_GCA_017592775.1	JAGFNJ010000061.1_21	JAGFNJ010000028.1_18	JAGFNJ010000028.1_19											
3619	GB_GCA_002929055.1	PERY01000001.1_95	PERY01000011.1_67	PERY01000011.1_68									PERY01000008.1_64	PERY01000008.1_67	PERY01000008.1_65
3620	GB_GCA_910577115.1	CAJTMC010000004.1_74	CAJTMC010000108.1_5	CAJTMC010000108.1_4											
3621	RS_GCF_000621665.1	NZ_JHXQ01000015.1_30	NZ_JHXQ01000006.1_110	NZ_JHXQ01000006.1_109											
3622	GB_GCA_017962085.1	JAGCWA010000042.1_12	JAGCWA010000012.1_46	JAGCWA010000012.1_66											
3623	RS_GCF_003574655.1	NZ_QNUM01000001.1_279	NZ_QNUM01000005.1_142	NZ_QNUM01000005.1_143											
3624	RS_GCF_000940805.1	NZ_CP007142.1_18	NZ_CP007142.1_1681	NZ_CP007142.1_1682											
3625	GB_GCA_002471975.1	DKQZ01000076.1_14	DKQZ01000033.1_10	DKQZ01000033.1_9											
3626	RS_GCF_002005145.1	NZ_CP019698.1_119	NZ_CP019698.1_1961	NZ_CP019698.1_1960											
3627	GB_GCA_002327405.1	DCVO01000025.1_22	DCVO01000092.1_31	DCVO01000092.1_33											
3628	GB_GCA_016744725.1	JADGDW010000127.1_9	JADGDW010000026.1_17	JADGDW010000162.1_2											
3629	GB_GCA_003094555.1	NATW01000069.1_4	NATW01000155.1_15	NATW01000155.1_14											
3630	RS_GCF_000378985.1	NZ_KB905370.1_1618	NZ_KB905371.1_277	NZ_KB905371.1_276											
3631	GB_GCA_903911085.1	CAIWCC010000201.1_10	CAIWCC010000038.1_15	CAIWCC010000038.1_16											
3632	GB_GCA_004321925.1	SCQH01000106.1_13	SCQH01000040.1_22	SCQH01000040.1_21											
3633	GB_GCA_015231665.1	JADGBD010000343.1_2	JADGBD010000043.1_8	JADGBD010000043.1_2											
3634	RS_GCF_000960975.1	NZ_CP010803.1_963	NZ_CP010803.1_3100	NZ_CP010803.1_3101											
3635	GB_GCA_016931615.1	JAFGEL010000101.1_2	JAFGEL010000109.1_9	JAFGEL010000115.1_1											
3636	GB_GCA_001770905.1	MESG01000021.1_13	MESG01000068.1_9	MESG01000145.1_16											
3637	RS_GCF_900108065.1	NZ_FNVQ01000002.1_532	NZ_FNVQ01000001.1_1812	NZ_FNVQ01000001.1_1811											
3638	GB_GCA_900547415.1	URGS01000009.1_39	URGS01000013.1_5	URGS01000013.1_6											
3639	GB_GCA_002508705.1	DAYL01000019.1_80	DAYL01000034.1_77	DAYL01000034.1_76							DAYL01000034.1_90	DAYL01000023.1_54			
3640	RS_GCF_003075415.1	NZ_QDAH01000009.1_14	NZ_QDAH01000069.1_17	NZ_QDAH01000069.1_18											
3641	RS_GCF_000510645.1	NZ_KI783301.1_3327	NZ_KI783301.1_244	NZ_KI783301.1_245											
3642	GB_GCA_017471675.1	JAFUSK010000092.1_24	JAFUSK010000066.1_28	JAFUSK010000066.1_29											
3643	GB_GCA_017848205.1	JAGDDO010000131.1_2	JAGDDO010000342.1_4	JAGDDO010000021.1_3											
3644	GB_GCA_013390605.1	JACAUB010000001.1_2390	JACAUB010000001.1_2213	JACAUB010000001.1_2212											
3645	RS_GCF_004339745.1	NZ_SMGP01000001.1_3992	NZ_SMGP01000001.1_1157	NZ_SMGP01000001.1_1158											
3646	GB_GCA_016931575.1	JAFGEO010000075.1_30	JAFGEO010000164.1_8	JAFGEO010000164.1_7											
3647	GB_GCA_016210435.1	JACQUF010000319.1_3	JACQUF010000195.1_2	JACQUF010000195.1_1											
3648	GB_GCA_015231595.1	JADGBH010000042.1_3	JADGBH010000045.1_8	JADGBH010000045.1_7											
3649	RS_GCF_902143375.2	NZ_CABFVA020000077.1_9	NZ_CABFVA020000117.1_4	NZ_CABFVA020000117.1_5											
3650	GB_GCA_003252385.1	QKEH01000043.1_26	QKEH01000151.1_8	QKEH01000151.1_9											
3651	GB_GCA_001800515.1	MGVN01000087.1_3	MGVN01000251.1_4	MGVN01000251.1_3											
3652	GB_GCA_018262195.1	JAGTRS010000056.1_11	JAGTRS010000003.1_47	JAGTRS010000028.1_2											
3653	GB_GCA_905373705.1	CAJPUA010000185.1_4	CAJPUA010000006.1_5	CAJPUA010000247.1_2											
3654	RS_GCF_900101955.1	NZ_FNAQ01000010.1_9	NZ_FNAQ01000008.1_79	NZ_FNAQ01000008.1_80											
3655	GB_GCA_017620235.1	JAFZQT010000005.1_37	JAFZQT010000099.1_9	JAFZQT010000099.1_8											
3656	RS_GCF_014736495.1	NZ_MDUX01000033.1_24	NZ_MDUX01000005.1_12	NZ_MDUX01000005.1_13											
3657	GB_GCA_002393835.1	DGTW01000255.1_2	DGTW01000109.1_13	DGTW01000109.1_14											
3658	GB_GCA_000953215.1	LM995447.1_2011	LM995447.1_822	LM995447.1_823											
3659	RS_GCF_000732605.1	NZ_JPME01000040.1_15	NZ_JPME01000012.1_40	NZ_JPME01000012.1_41											
3660	GB_GCA_013334745.1	JAAXWY010000002.1_113	JAAXWY010000004.1_34	JAAXWY010000004.1_35											
3661	RS_GCF_000468095.1	NZ_ASZC01000006.1_156	NZ_ASZC01000007.1_124	NZ_ASZC01000007.1_125											
3662	RS_GCF_900215325.1	NZ_OCMS01000007.1_29	NZ_OCMS01000004.1_15	NZ_OCMS01000004.1_4											
3663	GB_GCA_012026885.1	VEPL01000029.1_418	VEPL01000007.1_118	VEPL01000007.1_117											
3664	GB_GCA_016744595.1	JADGEB010000061.1_5	JADGEB010000001.1_66	JADGEB010000001.1_67											
3665	RS_GCF_000209815.1	NC_021031.1_2895	NC_021031.1_1112	NC_021031.1_1114											
3666	RS_GCF_900111035.1	NZ_FOFU01000002.1_53	NZ_FOFU01000003.1_110	NZ_FOFU01000003.1_132											
3667	RS_GCF_000012925.1	NC_007517.1_3427	NC_007517.1_669	NC_007517.1_670											
3668	GB_GCA_014799765.1	JAAVHK010000130.1_27	JAAVHK010000051.1_2	JAAVHK010000043.1_6											
3669	RS_GCF_000022065.1	NC_011898.1_7	NC_011898.1_1633	NC_011898.1_1632											
3670	RS_GCF_001466305.1	NZ_JWID01000011.1_13	NZ_JWID01000003.1_202	NZ_JWID01000003.1_201											
3671	RS_GCF_000568815.1	NZ_CP007201.1_668	NZ_CP007201.1_1277	NZ_CP007201.1_1278											
3672	GB_GCA_907163085.1	CAJQTX010000005.1_369	CAJQTX010000004.1_50	CAJQTX010000004.1_49											
3673	GB_GCA_015056815.1	SVFN01000039.1_12	SVFN01000038.1_18	SVFN01000038.1_17											
3674	GB_GCA_009930305.1	RZYM01000008.1_37	RZYM01000057.1_4	RZYM01000057.1_3											
3675	GB_GCA_016936255.1	JAFGYE010000052.1_37	JAFGYE010000026.1_62	JAFGYE010000026.1_63											
3676	RS_GCF_000260135.1	NZ_JH651384.1_3369	NZ_JH651384.1_4052	NZ_JH651384.1_4053											
3677	GB_GCA_902779055.1	CACZAD010000037.1_31	CACZAD010000036.1_37	CACZAD010000036.1_27											
3678	GB_GCA_902776845.1	CACYRM010000001.1_14	CACYRM010000126.1_4	CACYRM010000092.1_8											
3679	GB_GCA_016285835.1	JAEERM010000083.1_14	JAEERM010000174.1_2	JAEERM010000174.1_3											
3680	GB_GCA_900544885.1	UQWU01000008.1_21	UQWU01000001.1_78	UQWU01000001.1_77											
3681	GB_GCA_003150755.1	QAMT01000002.1_542	QAMT01000004.1_236	QAMT01000004.1_235											
3682	GB_GCA_002307725.1	DBUB01000002.1_122	DBUB01000010.1_154	DBUB01000010.1_155	DBUB01000018.1_89	DBUB01000010.1_153	DBUB01000018.1_87								
3683	RS_GCF_000154565.1	NZ_DS544171.1_27	NZ_DS544185.1_155	NZ_DS544185.1_154											
3684	GB_GCA_900095815.1	LT608329.1_1793	LT608329.1_108	LT608329.1_107							LT608329.1_62	LT608329.1_1001			
3685	RS_GCF_000012425.1	NC_007298.1_4146	NC_007298.1_1424	NC_007298.1_1423											
3686	GB_GCA_002503885.1	DASQ01000100.1_1	DASQ01000002.1_31	DASQ01000002.1_30							DASQ01000056.1_10	DASQ01000039.1_27			
3687	GB_GCA_016744995.1	JADGDG010000001.1_609	JADGDG010000005.1_123	JADGDG010000005.1_122											
3688	GB_GCA_002067965.1	MVRN01000037.1_7	MVRN01000118.1_13	MVRN01000118.1_14											
3689	GB_GCA_002789915.1	PFUD01000155.1_6	PFUD01000017.1_2	PFUD01000017.1_3											
3690	GB_GCA_015233785.1	JADFWT010000294.1_2	JADFWT010000273.1_3	JADFWT010000273.1_2											
3691	RS_GCF_000621785.1	NZ_KK211349.1_45	NZ_KK211346.1_208	NZ_KK211346.1_209											
3692	RS_GCF_005860775.1	NZ_VCHQ01000005.1_185	NZ_VCHQ01000020.1_13	NZ_VCHQ01000020.1_12											
3693	RS_GCF_004197395.1	NZ_SELS01000003.1_41	NZ_SELS01000114.1_7	NZ_SELS01000114.1_6											
3694	GB_GCA_902803735.1	CADCRJ010000006.1_3	CADCRJ010000177.1_6	CADCRJ010000177.1_5											
3695	RS_GCF_017338855.1	NZ_CP071382.1_1237	NZ_CP071382.1_1763	NZ_CP071382.1_1764											
3696	GB_GCA_902803645.1	CADCQT010000032.1_18	CADCQT010000131.1_2	CADCQT010000131.1_3											
3697	RS_GCF_004339595.1	NZ_SMFU01000008.1_206	NZ_SMFU01000007.1_263	NZ_SMFU01000007.1_264											
3698	RS_GCF_001017175.1	NZ_LCYG01000016.1_14	NZ_LCYG01000090.1_11	NZ_LCYG01000090.1_10											
3699	RS_GCF_000175115.2	NC_014973.1_4384	NC_014973.1_1846	NC_014973.1_1847											
3700	GB_GCA_903887485.1	CAISPV010000025.1_20	CAISPV010000119.1_22	CAISPV010000119.1_21											
3701	GB_GCA_013150915.1	JAADJE010000001.1_63	JAADJE010000012.1_4	JAADJE010000012.1_5											
3702	RS_GCF_000243255.1	NZ_CM001436.1_1757	NZ_CM001436.1_2827	NZ_CM001436.1_2828							NZ_CM001436.1_455	NZ_CM001436.1_2826			
3703	GB_GCA_905233365.1	CAJODT010000023.1_25	CAJODT010000028.1_31	CAJODT010000028.1_30											
3704	RS_GCF_003477705.1	NZ_QUDV01000008.1_154	NZ_QUDV01000006.1_99	NZ_QUDV01000006.1_91											
3705	GB_GCA_002371825.1	DFHF01000062.1_16	DFHF01000008.1_88	DFHF01000008.1_87											
3706	RS_GCF_900110435.1	NZ_FODT01000017.1_69	NZ_FODT01000002.1_77	NZ_FODT01000002.1_78									NZ_FODT01000003.1_479	NZ_FODT01000003.1_476	NZ_FODT01000003.1_478
3707	GB_GCA_002315235.1	DCGK01000016.1_3	DCGK01000101.1_16	DCGK01000101.1_17											
3708	GB_GCA_013140705.1	JABFSH010000044.1_41	JABFSH010000001.1_117	JABFSH010000001.1_116											
3709	GB_GCA_905235335.1	CAJOKZ010000060.1_3	CAJOKZ010000002.1_54	CAJOKZ010000002.1_55											
3710	RS_GCF_010882175.1	NZ_WKLH01000001.1_834	NZ_WKLH01000003.1_668	NZ_WKLH01000003.1_669											
3711	GB_GCA_012842745.1	DUSF01000057.1_37	DUSF01000037.1_97	DUSF01000037.1_96											
3712	RS_GCF_003609635.1	NZ_MCIA01000001.1_618	NZ_MCIA01000016.1_17	NZ_MCIA01000016.1_16											
3713	GB_GCA_003235715.1	QJVM01000052.1_14	QJVM01000189.1_15	QJVM01000189.1_16											
3714	GB_GCA_015057245.1	SVET01000011.1_33	SVET01000003.1_37	SVET01000003.1_36											
3715	RS_GCF_000011905.1	NC_002936.3_644	NC_002936.3_1090	NC_002936.3_1089											
3716	GB_GCA_902799665.1	CADCBK010000030.1_2	CADCBK010000019.1_44	CADCBK010000019.1_43											
3717	RS_GCF_012317385.1	NZ_CP051144.1_2584	NZ_CP051144.1_845	NZ_CP051144.1_846											
3718	GB_GCA_003251015.1	QKIO01000244.1_3	QKIO01000137.1_16	QKIO01000137.1_17											
3719	GB_GCA_016235045.1	JACRME010000010.1_17	JACRME010000015.1_29	JACRME010000015.1_30											
3720	GB_GCA_001276605.1	JXSN01000030.1_6	JXSN01000542.1_1	JXSN01000481.1_1											
3721	RS_GCF_001311925.1	NZ_BBCG01000004.1_99	NZ_BBCG01000004.1_11	NZ_BBCG01000018.1_64											
3722	GB_GCA_905339155.1	CAJPFJ010000030.1_14	CAJPFJ010000024.1_75	CAJPFJ010000024.1_76							CAJPFJ010000038.1_15	CAJPFJ010000024.1_72			
3723	GB_GCA_902786205.1	CADABQ010000041.1_10	CADABQ010000011.1_58	CADABQ010000011.1_57											
3724	GB_GCA_016841285.1	JAENZK010000287.1_5	JAENZK010000024.1_2	JAENZK010000024.1_1											
3725	GB_GCA_903904275.1	CAIVBX010000337.1_9	CAIVBX010000285.1_16	CAIVBX010000285.1_17											
3726	GB_GCA_007695245.1	REEE01000270.1_5	REEE01000267.1_17	REEE01000267.1_16											
3727	GB_GCA_017645785.1	JAGCNW010000014.1_60	JAGCNW010000006.1_45	JAGCNW010000006.1_46											
3728	GB_GCA_013335535.1	JAAXVL010000001.1_212	JAAXVL010000004.1_32	JAAXVL010000004.1_31											
3729	GB_GCA_900316935.1	ONEW01000015.1_21	ONEW01000005.1_42	ONEW01000005.1_41											
3730	RS_GCF_900142475.1	NZ_FRAY01000008.1_75	NZ_FRAY01000002.1_216	NZ_FRAY01000002.1_215											
3731	GB_GCA_005239965.1	SBAV01000250.1_9	SBAV01000397.1_2	SBAV01000397.1_3											
3732	GB_GCA_903928345.1	CAIYQO010000074.1_1	CAIYQO010000184.1_25	CAIYQO010000184.1_24											
3733	GB_GCA_003246895.1	QKCL01000037.1_13	QKCL01000069.1_17	QKCL01000069.1_18											
3734	GB_GCA_017450535.1	JAFSTK010000140.1_9	JAFSTK010000105.1_6	JAFSTK010000051.1_5											
3735	GB_GCA_018814405.1	JAHIZO010000007.1_102	JAHIZO010000003.1_20	JAHIZO010000003.1_21											
3736	RS_GCF_900110205.1	NZ_FOCV01000018.1_64	NZ_FOCV01000063.1_14	NZ_FOCV01000063.1_13											
3737	RS_GCF_002210425.1	NZ_MWQK01000003.1_354	NZ_MWQK01000005.1_193	NZ_MWQK01000005.1_182											
3738	RS_GCF_017875325.1	NZ_JAGGMN010000001.1_1381	NZ_JAGGMN010000001.1_1166	NZ_JAGGMN010000001.1_1165							NZ_JAGGMN010000001.1_1303	NZ_JAGGMN010000001.1_1167			
3739	GB_GCA_000753435.1	CCFK01000007.1_972	CCFK01000007.1_1870	CCFK01000007.1_1871											
3740	GB_GCA_003252055.1	QKDP01000341.1_2	QKDP01000251.1_3	QKDP01000251.1_2											
3741	GB_GCA_013791855.1	VMTA01000003.1_26	VMTA01000004.1_19	VMTA01000004.1_20											
3742	GB_GCA_002403785.1	DHIM01000003.1_1	DHIM01000144.1_10	DHIM01000144.1_9	DHIM01000108.1_5	DHIM01000108.1_2	DHIM01000108.1_7								
3743	GB_GCA_002329645.1	DCTS01000108.1_16	DCTS01000022.1_55	DCTS01000022.1_54											
3744	RS_GCF_900142545.1	NZ_FRBF01000014.1_75	NZ_FRBF01000032.1_19	NZ_FRBF01000032.1_20											
3745	GB_GCA_002419385.1	DIFZ01000025.1_53	DIFZ01000050.1_92	DIFZ01000050.1_93											
3746	GB_GCA_016285135.1	JAEEQC010000007.1_18	JAEEQC010000038.1_10	JAEEQC010000038.1_11											
3747	GB_GCA_014804675.1	JAAUZH010000016.1_27	JAAUZH010000007.1_7	JAAUZH010000007.1_6											
3748	GB_GCA_015232865.1	JADFYU010000018.1_51	JADFYU010000008.1_13	JADFYU010000008.1_14											
3749	RS_GCF_000636015.1	NZ_JFZJ01000063.1_9	NZ_JFZJ01000075.1_4	NZ_JFZJ01000075.1_3				NZ_JFZJ01000001.1_77	NZ_JFZJ01000001.1_78	NZ_JFZJ01000001.1_75			NZ_JFZJ01000074.1_13	NZ_JFZJ01000020.1_41	NZ_JFZJ01000074.1_14
3750	GB_GCA_002396385.1	DGTD01000093.1_35	DGTD01000013.1_3	DGTD01000013.1_4											
3751	RS_GCF_900105615.1	NZ_LT630003.1_3894	NZ_LT630003.1_2103	NZ_LT630003.1_2102											
3752	GB_GCA_013141505.1	JABFQX010000017.1_66	JABFQX010000009.1_21	JABFQX010000009.1_22											
3753	RS_GCF_000816675.1	NZ_AYSO01000018.1_128	NZ_AYSO01000020.1_371	NZ_AYSO01000020.1_189											
3754	GB_GCA_009889605.1	WUQU01000096.1_5	WUQU01000012.1_1	WUQU01000012.1_2											
3755	RS_GCF_015668515.1	NZ_JADPFO010000007.1_21	NZ_JADPFO010000001.1_32	NZ_JADPFO010000001.1_1261											
3756	GB_GCA_017881725.1	JADGQO010000167.1_39	JADGQO010000200.1_22	JADGQO010000200.1_21											
3757	GB_GCA_009724975.1	SRXB01000004.1_18	SRXB01000010.1_2	SRXB01000010.1_3											
3758	GB_GCA_002495065.1	DADT01000011.1_31	DADT01000005.1_35	DADT01000005.1_36											
3759	GB_GCA_002340095.1	DDKS01000036.1_16	DDKS01000006.1_107	DDKS01000006.1_106											
3760	GB_GCA_900498215.1	LR026962.1_1490	LR026962.1_653	LR026962.1_654											
3761	RS_GCF_014145225.1	NZ_JABVCQ010000010.1_12	NZ_JABVCQ010000013.1_79	NZ_JABVCQ010000013.1_78									NZ_JABVCQ010000050.1_3	NZ_JABVCQ010000002.1_86	NZ_JABVCQ010000011.1_51
3762	GB_GCA_013141125.1	JABFRO010000001.1_651	JABFRO010000001.1_648	JABFRO010000001.1_649											
3763	GB_GCA_002314145.1	DCCG01000009.1_111	DCCG01000017.1_97	DCCG01000017.1_98											
3764	RS_GCF_001592305.1	NZ_BCWR01000006.1_285	NZ_BCWR01000011.1_158	NZ_BCWR01000011.1_157											
3765	GB_GCA_000743525.1	JQGK01000018.1_34	JQGK01000001.1_296	JQGK01000001.1_295											
3766	GB_GCA_900315345.1	OMYP01000026.1_20	OMYP01000004.1_161	OMYP01000004.1_160											
3767	RS_GCF_014207095.1	NZ_JACHBG010000005.1_341	NZ_JACHBG010000031.1_58	NZ_JACHBG010000031.1_59											
3768	GB_GCA_900109485.1	FOAY01000004.1_221	FOAY01000016.1_70	FOAY01000016.1_69											
3769	GB_GCA_900465605.1	UBJK01000009.1_60	UBJK01000015.1_103	UBJK01000015.1_104											
3770	GB_GCA_011620315.1	WOZO01000054.1_23	WOZO01000063.1_20	WOZO01000201.1_34											
3771	GB_GCA_002479405.1	DLMX01000036.1_1	DLMX01000059.1_21	DLMX01000059.1_20											
3772	RS_GCF_000585355.1	NZ_KK073873.1_77	NZ_KK073873.1_2549	NZ_KK073873.1_2548											
3773	GB_GCA_903858105.1	CAIOHN010000065.1_15	CAIOHN010000192.1_31	CAIOHN010000192.1_30											
3774	GB_GCA_017530965.1	JAFXLS010000041.1_42	JAFXLS010000151.1_10	JAFXLS010000151.1_9											
3775	GB_GCA_900110975.1	FOFK01000006.1_70	FOFK01000007.1_25	FOFK01000007.1_26											
3776	GB_GCA_003170075.1	PMZU01000017.1_3	PMZU01000035.1_23	PMZU01000035.1_24							PMZU01000013.1_28	PMZU01000058.1_30			
3777	GB_GCA_905339275.1	CAJPFK010000004.1_72	CAJPFK010000001.1_179	CAJPFK010000001.1_180											
3778	GB_GCA_002319815.1	DCFR01000033.1_29	DCFR01000082.1_10	DCFR01000082.1_11											
3779	GB_GCA_016178015.1	JACOUB010000024.1_54	JACOUB010000010.1_10	JACOUB010000010.1_9											
3780	GB_GCA_000953475.1	LM997411.1_1923	LM997411.1_2060	LM997411.1_2059											
3781	RS_GCF_900107545.1	NZ_FNQZ01000013.1_31	NZ_FNQZ01000003.1_101	NZ_FNQZ01000003.1_102											
3782	RS_GCF_900177805.1	NZ_FXAX01000002.1_520	NZ_FXAX01000001.1_1801	NZ_FXAX01000001.1_1790											
3783	GB_GCA_903873485.1	CAIQOO010000047.1_14	CAIQOO010000183.1_1	CAIQOO010000183.1_2											
3784	GB_GCA_002391235.1	DGRX01000008.1_25	DGRX01000006.1_56	DGRX01000006.1_57											
3785	RS_GCF_004341685.1	NZ_SMAA01000001.1_33	NZ_SMAA01000011.1_59	NZ_SMAA01000011.1_60				NZ_SMAA01000010.1_77	NZ_SMAA01000010.1_78	NZ_SMAA01000010.1_75					
3786	GB_GCA_016793685.1	JAEULX010000128.1_2	JAEULX010000019.1_2	JAEULX010000019.1_3											
3787	RS_GCF_003207895.1	NZ_NKUB01000004.1_106	NZ_NKUB01000017.1_30	NZ_NKUB01000017.1_31											
3788	RS_GCF_000020045.1	NC_010622.1_3050	NC_010627.1_491	NC_010627.1_492											
3789	GB_GCA_001603035.1	LVAS01000030.1_4	LVAS01000062.1_9	LVAS01000062.1_10											
